Crash ID,State,YYYYMM,Year,Month,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road Userindex,Gender,Ageindex,Speed,Driving experienceindex,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day,Age,Road User,Driving experience
20212020,Vic,2021-04,2021,4,Friday,13:32:00,Single,No,No,No,Car driver,Male,91,105,62,Inner Regional Australia,North West,Ararat (RC),National or State Highway,No,No,75_or_older,Day,,,
20214023,SA,2021-04,2021,4,Friday,19:20:00,Single,No,No,No,Pedestrian,Female,25,0,8,Major Cities of Australia,Adelaide - West,Charles Sturt (C),Sub-Arterial Road,No,No,17_to_25,Night,,,
20211182,NSW,2021-04,2021,4,Sunday,20:28:00,Single,No,No,No,Pedestrian,Male,54,0,27,Major Cities of Australia,Sydney - City and Inner South,Inner West,Arterial Road,No,No,40_to_64,Night,,,
20218005,ACT,2021-04,2021,4,Tuesday,22:28:00,Single,No,No,No,Car driver,Male,19,49,2,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Local Road,No,No,17_to_25,Night,,,
20211155,NSW,2021-04,2021,4,Thursday,21:10:00,Multiple,No,No,No,Car driver,Male,23,100,5,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,17_to_25,Night,,,
20213076,Qld,2021-04,2021,4,Sunday,13:00:00,Single,No,No,No,Pedestrian,Female,87,0,43,Major Cities of Australia,Brisbane - East,Brisbane (C),Sub-Arterial Road,No,Yes,75_or_older,Day,,,
20213079,Qld,2021-04,2021,4,Friday,5:00:00,Single,No,No,No,Car driver,Female,38,111,15,Remote Australia,Cairns,Tablelands (R),National or State Highway,No,Yes,26_to_39,Night,,,
20212091,Vic,2021-04,2021,4,Friday,8:36:00,Single,No,Yes,No,Pedestrian,Female,61,0,28,Inner Regional Australia,Ballarat,Ballarat (C),Collector Road,No,No,40_to_64,Day,,,
20211139,NSW,2021-04,2021,4,Thursday,21:05:00,Single,No,Yes,No,Pedestrian,Female,21,20,7,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,17_to_25,Night,,,
20214012,SA,2021-04,2021,4,Thursday,10:43:00,Single,No,No,No,Pedestrian,Male,93,0,63,Major Cities of Australia,Adelaide - North,Port Adelaide Enfield (C),Arterial Road,No,No,75_or_older,Day,,,
20214020,SA,2021-04,2021,4,Tuesday,17:47:00,Single,No,No,No,Pedestrian,Male,15,0,2,Major Cities of Australia,Adelaide - Central and Hills,Norwood Payneham St Peters (C),Arterial Road,No,No,0_to_16,Day,,,
20213173,Qld,2021-03,2021,3,Saturday,19:00:00,Single,No,No,No,Car driver,Male,35,122,12,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),Sub-Arterial Road,No,No,26_to_39,Night,,,
20212095,Vic,2021-03,2021,3,Saturday,4:40:00,Single,No,No,No,Motorcycle rider,Male,26,148,4,Major Cities of Australia,Melbourne - North West,Brimbank (C),National or State Highway,No,No,26_to_39,Night,,,
20213182,Qld,2021-03,2021,3,Saturday,19:00:00,Multiple,No,No,No,Motorcycle rider,Male,53,149,27,Major Cities of Australia,Ipswich,Ipswich (C),National or State Highway,No,No,40_to_64,Night,,,
20211118,NSW,2021-03,2021,3,Sunday,18:40:00,Single,No,No,No,Car driver,Male,23,105,8,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Local Road,No,No,17_to_25,Night,,,
20211112,NSW,2021-03,2021,3,Sunday,2:55:00,Single,No,No,No,Motorcycle rider,Male,23,89,5,Major Cities of Australia,Illawarra,Wollongong,Collector Road,No,No,17_to_25,Night,,,
20218007,ACT,2021-03,2021,3,Monday,1:08:00,Multiple,No,No,No,Car driver,Male,19,150,2,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,National or State Highway,No,No,17_to_25,Night,,,
20214043,SA,2021-03,2021,3,Saturday,2:25:00,Single,No,No,No,Car passenger,Male,20,0,4,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Arterial Road,No,No,17_to_25,Night,,,
20213087,Qld,2021-03,2021,3,Monday,2:00:00,Multiple,No,No,No,Car driver,Male,50,66,14,Outer Regional Australia,Townsville,Townsville (C),Sub-Arterial Road,No,No,40_to_64,Night,,,
20212127,Vic,2021-03,2021,3,Saturday,18:32:00,Single,No,No,No,Car passenger,Female,14,0,3,Major Cities of Australia,Melbourne - West,Wyndham (C),Local Road,No,No,0_to_16,Night,,,
20213067,Qld,2021-03,2021,3,Saturday,1:00:00,Multiple,No,No,No,Motorcycle rider,Male,55,106,29,Major Cities of Australia,Brisbane - East,Redland (C),Sub-Arterial Road,No,No,40_to_64,Night,,,
20212042,Vic,2021-03,2021,3,Sunday,1:49:00,Single,No,No,No,Car driver,Male,28,91,5,Outer Regional Australia,North West,Yarriambiack (S),Arterial Road,No,No,26_to_39,Night,,,
20211107,NSW,2021-03,2021,3,Friday,4:20:00,Single,No,No,No,Car driver,Male,62,76,27,Major Cities of Australia,Sydney - Ryde,Parramatta,National or State Highway,No,No,40_to_64,Night,,,
20211125,NSW,2021-03,2021,3,Friday,19:15:00,Multiple,No,No,No,Car driver,Female,47,105,13,Major Cities of Australia,Illawarra,Wollongong,National or State Highway,No,No,40_to_64,Night,,,
20213030,Qld,2021-03,2021,3,Monday,22:00:00,Multiple,No,No,Yes,Car driver,Male,29,76,7,Outer Regional Australia,Darling Downs - Maranoa,Southern Downs (R),National or State Highway,No,No,26_to_39,Night,,,
20212161,Vic,2021-03,2021,3,Sunday,12:00:00,Single,No,No,No,Car driver,Female,32,150,13,Inner Regional Australia,Bendigo,Loddon (S),Sub-Arterial Road,No,No,26_to_39,Day,,,
20214021,SA,2021-03,2021,3,Saturday,17:35:00,Single,No,No,No,Motorcycle rider,Male,39,90,14,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Arterial Road,No,No,26_to_39,Day,,,
20213060,Qld,2021-03,2021,3,Sunday,16:00:00,Single,No,No,No,Car driver,Male,63,69,26,Outer Regional Australia,Darling Downs - Maranoa,Western Downs (R),Sub-Arterial Road,No,No,40_to_64,Day,,,
20213177,Qld,2021-03,2021,3,Sunday,11:00:00,Multiple,No,No,No,Car driver,Female,53,112,28,Outer Regional Australia,Wide Bay,North Burnett (R),National or State Highway,No,No,40_to_64,Day,,,
20214060,SA,2021-03,2021,3,Saturday,12:10:00,Multiple,No,No,No,Car passenger,Female,57,20,27,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No,40_to_64,Day,,,
20212159,Vic,2021-03,2021,3,Saturday,9:57:00,Multiple,No,No,No,Motorcycle rider,Male,45,66,14,Major Cities of Australia,Melbourne - South East,Cardinia (S),Local Road,No,No,40_to_64,Day,,,
20217010,NT,2021-03,2021,3,Saturday,8:15:00,Multiple,No,No,No,Pedal cyclist,Male,57,30,27,Remote Australia,Northern Territory - Outback,MacDonnell (R),Access Road,No,No,40_to_64,Day,,,
20214013,SA,2021-03,2021,3,Sunday,17:42:00,Multiple,No,No,No,Car passenger,Female,60,0,27,Major Cities of Australia,Adelaide - South,Onkaparinga (C),Collector Road,No,No,40_to_64,Day,,,
20213122,Qld,2021-03,2021,3,Sunday,16:00:00,Multiple,No,No,No,Car passenger,Female,52,0,27,Inner Regional Australia,Wide Bay,Bundaberg (R),Sub-Arterial Road,No,No,40_to_64,Day,,,
20214060,SA,2021-03,2021,3,Saturday,12:10:00,Multiple,No,No,No,Car driver,Male,23,51,6,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No,17_to_25,Day,,,
20213056,Qld,2021-03,2021,3,Saturday,12:00:00,Multiple,No,No,No,Motorcycle rider,Male,61,118,28,Inner Regional Australia,Sunshine Coast,Sunshine Coast (R),Collector Road,No,No,40_to_64,Day,,,
20213116,Qld,2021-03,2021,3,Saturday,7:00:00,Single,No,No,No,Car driver,Female,50,95,13,Remote Australia,Central Queensland,Central Highlands (R) (Qld),Collector Road,No,No,40_to_64,Day,,,
20212078,Vic,2021-03,2021,3,Sunday,15:50:00,Single,No,No,No,Motorcycle rider,Female,58,127,30,Inner Regional Australia,Geelong,Surf Coast (S),Sub-Arterial Road,No,No,40_to_64,Day,,,
20212050,Vic,2021-03,2021,3,Saturday,16:25:00,Single,No,No,No,Car driver,Male,51,133,27,Inner Regional Australia,Latrobe - Gippsland,Bass Coast (S),Sub-Arterial Road,No,No,40_to_64,Day,,,
20213094,Qld,2021-03,2021,3,Monday,9:00:00,Multiple,No,No,No,Car driver,Male,28,119,6,Inner Regional Australia,Wide Bay,Fraser Coast (R),National or State Highway,No,No,26_to_39,Day,,,
20212136,Vic,2021-03,2021,3,Saturday,9:35:00,Multiple,No,No,No,Car driver,Male,53,127,27,Inner Regional Australia,Latrobe - Gippsland,Latrobe (C) (Vic.),Local Road,No,No,40_to_64,Day,,,
20212130,Vic,2021-03,2021,3,Saturday,15:42:00,Single,No,No,No,Motorcycle rider,Male,37,139,12,Inner Regional Australia,Geelong,Surf Coast (S),Sub-Arterial Road,No,No,26_to_39,Day,,,
20213042,Qld,2021-03,2021,3,Saturday,8:00:00,Single,No,No,No,Motorcycle rider,Male,65,83,29,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),Sub-Arterial Road,No,No,65_to_74,Day,,,
20213081,Qld,2021-03,2021,3,Saturday,14:00:00,Multiple,No,No,No,Motorcycle rider,Male,67,42,28,Outer Regional Australia,Cairns,Tablelands (R),Sub-Arterial Road,No,No,65_to_74,Day,,,
20212076,Vic,2021-03,2021,3,Saturday,11:45:00,Single,No,No,No,Motorcycle rider,Male,66,58,30,Inner Regional Australia,Hume,Towong (S),Sub-Arterial Road,No,No,65_to_74,Day,,,
20211142,NSW,2021-03,2021,3,Friday,20:41:00,Single,No,No,No,Car passenger,Male,24,20,5,Outer Regional Australia,Riverina,Federation,National or State Highway,No,No,17_to_25,Night,,,
20212119,Vic,2021-03,2021,3,Saturday,10:23:00,Multiple,No,No,No,Car passenger,Female,81,0,45,Major Cities of Australia,Melbourne - South East,Greater Dandenong (C),Arterial Road,No,No,75_or_older,Day,,,
20211143,NSW,2021-03,2021,3,Sunday,10:10:00,Single,No,No,No,Car driver,Male,81,89,43,Major Cities of Australia,Hunter Valley exc Newcastle,Maitland,Collector Road,No,No,75_or_older,Day,,,
20213083,Qld,2021-03,2021,3,Sunday,15:00:00,Multiple,No,No,No,Car driver,Male,20,82,4,Inner Regional Australia,Moreton Bay - North,Moreton Bay (R),National or State Highway,No,No,17_to_25,Day,,,
20213083,Qld,2021-03,2021,3,Sunday,15:00:00,Multiple,No,No,No,Car passenger,Male,22,20,7,Inner Regional Australia,Moreton Bay - North,Moreton Bay (R),National or State Highway,No,No,17_to_25,Day,,,
20212021,Vic,2021-03,2021,3,Sunday,12:02:00,Multiple,No,No,No,Car driver,Male,32,104,13,Major Cities of Australia,Melbourne - Inner East,Boroondara (C),Arterial Road,No,No,26_to_39,Day,,,
20213122,Qld,2021-03,2021,3,Sunday,16:00:00,Multiple,No,No,No,Car passenger,Female,32,0,14,Inner Regional Australia,Wide Bay,Bundaberg (R),Sub-Arterial Road,No,No,26_to_39,Day,,,
20212001,Vic,2021-03,2021,3,Sunday,14:20:00,Multiple,No,No,No,Car driver,Male,75,81,44,Inner Regional Australia,Bendigo,Mount Alexander (S),Arterial Road,No,No,75_or_older,Day,,,
20213102,Qld,2021-03,2021,3,Monday,6:00:00,Single,No,No,No,Car driver,Male,38,107,12,Inner Regional Australia,Gold Coast,Scenic Rim (R),Local Road,No,No,26_to_39,Day,,,
20211013,NSW,2021-03,2021,3,Monday,8:07:00,Multiple,No,Yes,No,Motorcycle rider,Male,28,98,7,Inner Regional Australia,Capital Region,Snowy Monaro Regional,National or State Highway,No,No,26_to_39,Day,,,
20212104,Vic,2021-03,2021,3,Tuesday,16:35:00,Multiple,No,No,Yes,Car driver,Male,54,61,28,Inner Regional Australia,Shepparton,Greater Shepparton (C),Sub-Arterial Road,No,No,40_to_64,Day,,,
20214001,SA,2021-03,2021,3,Friday,10:44:00,Single,No,No,No,Motorcycle rider,Male,54,68,27,Major Cities of Australia,Adelaide - Central and Hills,Campbelltown (C) (SA),Sub-Arterial Road,No,No,40_to_64,Day,,,
20211041,NSW,2021-03,2021,3,Wednesday,10:52:00,Multiple,No,No,No,Motorcycle rider,Male,52,132,27,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,National or State Highway,No,No,40_to_64,Day,,,
20214043,SA,2021-03,2021,3,Saturday,2:25:00,Single,No,No,No,Car driver,Male,23,79,8,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Arterial Road,No,No,17_to_25,Night,,,
20213077,Qld,2021-03,2021,3,Wednesday,14:00:00,Multiple,No,No,Yes,Car driver,Female,40,120,15,Inner Regional Australia,Wide Bay,Fraser Coast (R),Sub-Arterial Road,No,No,40_to_64,Day,,,
20211042,NSW,2021-03,2021,3,Monday,7:00:00,Single,No,No,No,Motorcycle rider,Male,51,84,30,Inner Regional Australia,Hunter Valley exc Newcastle,Singleton,Local Road,No,No,40_to_64,Day,,,
20214061,SA,2021-03,2021,3,Sunday,21:50:00,Single,No,No,No,Car driver,Male,18,85,4,Inner Regional Australia,South Australia - South East,Yankalilla (DC),Arterial Road,No,No,17_to_25,Night,,,
20213168,Qld,2021-03,2021,3,Monday,14:00:00,Multiple,No,No,No,Car passenger,Male,0,0,1,Inner Regional Australia,Sunshine Coast,Sunshine Coast (R),Local Road,No,No,0_to_16,Day,19.0,Car passenger,1.0
20212138,Vic,2021-03,2021,3,Monday,15:50:00,Single,No,No,No,Car driver,Male,42,135,13,Major Cities of Australia,Melbourne - South East,Casey (C),Sub-Arterial Road,No,No,40_to_64,Day,,,
20214066,SA,2021-03,2021,3,Tuesday,13:25:00,Single,No,No,No,Car driver,Male,63,98,29,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Arterial Road,No,No,40_to_64,Day,,,
20214036,SA,2021-03,2021,3,Tuesday,9:00:00,Single,No,No,No,Car driver,Male,56,88,26,Inner Regional Australia,South Australia - South East,Murray Bridge (RC),Arterial Road,No,No,40_to_64,Day,,,
20212142,Vic,2021-03,2021,3,Tuesday,8:20:00,Single,No,Yes,No,Car driver,Male,27,104,5,Inner Regional Australia,Warrnambool and South West,Corangamite (S),Arterial Road,No,No,26_to_39,Day,,,
20214018,SA,2021-03,2021,3,Friday,14:25:00,Single,No,No,No,Car driver,Male,52,154,29,Inner Regional Australia,Adelaide - North,Light (RegC),National or State Highway,No,No,40_to_64,Day,,,
20211153,NSW,2021-03,2021,3,Tuesday,16:43:00,Multiple,No,No,No,Car driver,Female,70,74,27,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Local Road,No,No,65_to_74,Day,,,
20211122,NSW,2021-03,2021,3,Thursday,10:05:00,Single,No,No,No,Car driver,Male,74,97,42,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Sub-Arterial Road,No,No,65_to_74,Day,,,
20217023,NT,2021-03,2021,3,Thursday,12:11:00,Multiple,No,No,No,Car driver,Female,74,91,45,Outer Regional Australia,Darwin,Litchfield (M),Arterial Road,No,No,65_to_74,Day,,,
20211067,NSW,2021-03,2021,3,Monday,8:45:00,Single,No,No,No,Car driver,Male,66,122,29,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Arterial Road,No,No,65_to_74,Day,,,
20211017,NSW,2021-03,2021,3,Monday,8:10:00,Multiple,No,Yes,No,Car driver,Male,71,73,43,Outer Regional Australia,New England and North West,Tenterfield,National or State Highway,No,No,65_to_74,Day,,,
20213055,Qld,2021-03,2021,3,Monday,9:00:00,Multiple,No,No,Yes,Car driver,Male,66,91,28,Major Cities of Australia,Brisbane - South,Brisbane (C),Sub-Arterial Road,No,No,65_to_74,Day,,,
20211131,NSW,2021-03,2021,3,Wednesday,6:23:00,Single,No,No,No,Car driver,Male,25,48,6,Inner Regional Australia,Sydney - Baulkham Hills and Hawkesbury,The Hills,Local Road,No,No,17_to_25,Day,,,
20213057,Qld,2021-03,2021,3,Friday,17:00:00,Single,No,No,No,Car passenger,Male,28,20,6,Inner Regional Australia,Wide Bay,Bundaberg (R),National or State Highway,No,No,26_to_39,Day,,,
20212155,Vic,2021-03,2021,3,Tuesday,11:49:00,Multiple,No,No,Yes,Car driver,Female,85,114,44,Inner Regional Australia,Latrobe - Gippsland,Wellington (S),Local Road,No,No,75_or_older,Day,,,
20211055,NSW,2021-03,2021,3,Wednesday,19:15:00,Multiple,No,No,No,Pedestrian,Female,5,0,3,Major Cities of Australia,Sydney - Blacktown,Blacktown,Arterial Road,No,No,0_to_16,Night,,,
20214033,SA,2021-03,2021,3,Wednesday,2:00:00,Multiple,No,No,No,Motorcycle rider,Male,45,89,15,Major Cities of Australia,Adelaide - North,Port Adelaide Enfield (C),Collector Road,No,No,40_to_64,Night,,,
20211185,NSW,2021-03,2021,3,Wednesday,1:25:00,Multiple,No,No,Yes,Car driver,Male,46,127,12,Outer Regional Australia,New England and North West,Narrabri,National or State Highway,No,No,40_to_64,Night,,,
20213159,Qld,2021-03,2021,3,Tuesday,20:00:00,Multiple,No,No,Yes,Car driver,Female,51,138,27,Outer Regional Australia,Townsville,Burdekin (S),National or State Highway,No,No,40_to_64,Night,,,
20212009,Vic,2021-03,2021,3,Wednesday,16:58:00,Single,No,No,No,Motorcycle rider,Male,24,122,7,Outer Regional Australia,North West,Mildura (RC),Local Road,No,No,17_to_25,Day,,,
20213113,Qld,2021-03,2021,3,Friday,15:00:00,Multiple,No,No,Yes,Motorcycle rider,Male,18,127,2,Outer Regional Australia,Townsville,Burdekin (S),National or State Highway,No,No,17_to_25,Day,,,
20213152,Qld,2021-03,2021,3,Monday,16:00:00,Multiple,No,No,Yes,Car driver,Male,20,77,5,Inner Regional Australia,Moreton Bay - North,Moreton Bay (R),National or State Highway,No,No,17_to_25,Day,,,
20212010,Vic,2021-03,2021,3,Wednesday,16:00:00,Multiple,No,Yes,No,Car driver,Male,28,149,7,Major Cities of Australia,Melbourne - South East,Casey (C),National or State Highway,No,No,26_to_39,Day,,,
20212160,Vic,2021-03,2021,3,Wednesday,3:19:00,Single,No,No,No,Motorcycle rider,Male,16,99,2,Major Cities of Australia,Melbourne - Inner South,Kingston (C) (Vic.),Local Road,No,No,0_to_16,Night,,,
20213110,Qld,2021-03,2021,3,Tuesday,15:00:00,Multiple,Yes,No,No,Car passenger,Male,29,0,6,Inner Regional Australia,Wide Bay,Gympie (R),Sub-Arterial Road,No,No,26_to_39,Day,,,
20211016,NSW,2021-03,2021,3,Wednesday,13:00:00,Multiple,No,No,No,Car driver,Male,38,85,13,Inner Regional Australia,Sydney - Outer South West,Wollondilly,Arterial Road,No,No,26_to_39,Day,,,
20213101,Qld,2021-03,2021,3,Wednesday,14:00:00,Multiple,No,No,No,Car passenger,Male,77,0,43,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Local Road,No,No,75_or_older,Day,,,
20213101,Qld,2021-03,2021,3,Wednesday,14:00:00,Multiple,No,No,No,Car passenger,Female,81,0,43,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Local Road,No,No,75_or_older,Day,,,
20212062,Vic,2021-03,2021,3,Thursday,14:20:00,Multiple,No,No,Yes,Car driver,Male,75,90,45,Inner Regional Australia,Hume,Indigo (S),Arterial Road,No,No,75_or_older,Day,,,
20212108,Vic,2021-03,2021,3,Thursday,10:59:00,Multiple,No,No,No,Car driver,Female,81,111,42,Inner Regional Australia,Melbourne - South East,Cardinia (S),National or State Highway,No,No,75_or_older,Day,,,
20212066,Vic,2021-03,2021,3,Thursday,8:55:00,Multiple,No,No,No,Car driver,Male,84,30,42,Inner Regional Australia,Latrobe - Gippsland,Baw Baw (S),Local Road,No,No,75_or_older,Day,,,
20211092,NSW,2021-03,2021,3,Tuesday,9:37:00,Multiple,No,No,No,Car driver,Male,77,46,44,Major Cities of Australia,Sydney - Parramatta,Cumberland,Collector Road,No,No,75_or_older,Day,,,
20213025,Qld,2021-03,2021,3,Wednesday,10:00:00,Multiple,No,No,Yes,Car driver,Male,80,95,44,Major Cities of Australia,Brisbane - East,Brisbane (C),Sub-Arterial Road,No,No,75_or_older,Day,,,
20211183,NSW,2021-03,2021,3,Friday,11:38:00,Multiple,No,No,No,Motorcycle rider,Male,78,71,45,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,75_or_older,Day,,,
20216025,Tas,2021-03,2021,3,Saturday,21:18:00,Single,No,No,No,Pedestrian,Male,43,20,13,Outer Regional Australia,Launceston and North East,Northern Midlands (M),National or State Highway,No,No,40_to_64,Night,,,
20211148,NSW,2021-03,2021,3,Monday,22:30:00,Single,No,No,No,Car driver,Male,24,45,8,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Sub-Arterial Road,No,No,17_to_25,Night,,,
20212137,Vic,2021-03,2021,3,Friday,18:23:00,Single,No,No,No,Pedestrian,Female,74,0,42,Major Cities of Australia,Geelong,Greater Geelong (C),Sub-Arterial Road,No,No,65_to_74,Night,,,
20214059,SA,2021-03,2021,3,Wednesday,14:20:00,Single,No,No,No,Pedestrian,Male,65,0,28,Major Cities of Australia,Adelaide - West,Charles Sturt (C),Arterial Road,No,No,65_to_74,Day,,,
20212043,Vic,2021-03,2021,3,Friday,11:22:00,Single,No,No,No,Pedestrian,Male,74,20,42,Major Cities of Australia,Melbourne - Outer East,Maroondah (C),National or State Highway,No,No,65_to_74,Day,,,
20212120,Vic,2021-03,2021,3,Wednesday,22:55:00,Single,No,No,No,Pedestrian,Female,38,0,12,Major Cities of Australia,Melbourne - Inner,Moreland (C),Sub-Arterial Road,No,No,26_to_39,Night,,,
20211070,NSW,2021-03,2021,3,Wednesday,13:00:00,Multiple,No,No,No,Pedestrian,Male,68,0,27,Inner Regional Australia,Richmond - Tweed,Ballina,Local Road,No,No,65_to_74,Day,,,
20213106,Qld,2021-02,2021,2,Saturday,19:00:00,Multiple,No,No,No,Motorcycle rider,Male,29,51,7,Major Cities of Australia,Moreton Bay - South,Moreton Bay (R),Collector Road,No,No,26_to_39,Night,,,
20211129,NSW,2021-02,2021,2,Saturday,1:00:00,Multiple,No,No,Yes,Car driver,Male,28,103,6,Outer Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,26_to_39,Night,,,
20214006,SA,2021-02,2021,2,Saturday,21:00:00,Multiple,No,No,No,Motorcycle rider,Male,16,84,2,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Collector Road,No,No,0_to_16,Night,,,
20213044,Qld,2021-02,2021,2,Friday,21:00:00,Multiple,No,No,No,Motorcycle rider,Female,22,136,7,Outer Regional Australia,Townsville,Townsville (C),Sub-Arterial Road,No,No,17_to_25,Night,,,
