,Crash ID,State,YYYYMM,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road User,Gender,Age,Speed,Driving experience,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day
4678,20175056,WA,2017-03,Monday,15:15:00,Single,No,No,No,Other vehicle driver,Female,98,106,64,Major Cities of Australia,Perth - Inner,Nedlands (C),National or State Highway,No,No,75_or_older,Day
4679,20171317,NSW,2017-03,Wednesday,14:00:00,Multiple,No,No,No,Car driver,Male,91,70,64,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-Arterial Road,No,No,75_or_older,Day
4680,20172015,Vic,2017-03,Thursday,14:47:00,Multiple,No,Yes,No,Car driver,Male,28,94,4,Major Cities of Australia,Melbourne - West,Wyndham (C),National or State Highway,No,No,26_to_39,Day
4681,20171141,NSW,2017-03,Tuesday,7:45:00,Multiple,No,No,No,Car passenger,Male,7,20,3,Inner Regional Australia,Sydney - Outer South West,Wollondilly,National or State Highway,No,No,0_to_16,Day
4682,20174079,SA,2017-03,Wednesday,7:13:00,Single,No,No,No,Motorcycle rider,Male,22,44,5,Major Cities of Australia,Adelaide - North,Tea Tree Gully (C),Sub-Arterial Road,No,No,17_to_25,Day
4683,20175148,WA,2017-03,Tuesday,17:15:00,Single,No,No,No,Motorcycle rider,Male,17,22,3,Inner Regional Australia,Bunbury,Busselton (C),Local Road,No,No,17_to_25,Day
4684,20171023,NSW,2017-03,Friday,7:58:00,Multiple,Yes,No,No,Car driver,Male,18,151,1,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Hawkesbury,Collector Road,No,No,17_to_25,Day
4685,20172030,Vic,2017-03,Tuesday,16:25:00,Single,No,No,No,Car driver,Female,20,118,1,Inner Regional Australia,Ballarat,Pyrenees (S),National or State Highway,No,No,17_to_25,Day
4686,20174092,SA,2017-03,Saturday,0:25:00,Single,No,No,No,Pedestrian,Male,33,0,14,Major Cities of Australia,Adelaide - Central and Hills,Adelaide (C),Sub-Arterial Road,No,No,26_to_39,Night
4687,20172228,Vic,2017-03,Friday,8:30:00,Multiple,No,No,Yes,Car driver,Male,27,104,7,Inner Regional Australia,Ballarat,Pyrenees (S),Arterial Road,No,No,26_to_39,Day
4688,20172221,Vic,2017-03,Friday,17:42:00,Multiple,No,No,Yes,Pedal cyclist,Female,35,30,14,Major Cities of Australia,Melbourne - West,Maribyrnong (C),Arterial Road,No,No,26_to_39,Day
4689,20175018,WA,2017-03,Tuesday,8:00:00,Single,No,No,No,Car driver,Male,32,112,14,Outer Regional Australia,Western Australia - Wheat Belt,Wandering (S),National or State Highway,No,No,26_to_39,Day
4690,20171231,NSW,2017-03,Friday,15:15:00,Multiple,No,No,No,Car driver,Male,30,74,4,Inner Regional Australia,New England and North West,Tamworth Regional,National or State Highway,No,No,26_to_39,Day
4691,20171217,NSW,2017-03,Wednesday,13:03:00,Single,No,No,No,Car driver,Male,35,106,12,Inner Regional Australia,Central West,Bathurst Regional,Local Road,No,No,26_to_39,Day
4692,20171238,NSW,2017-03,Friday,8:30:00,Single,No,No,No,Motorcycle rider,Male,33,91,12,Inner Regional Australia,Central West,Blayney,Arterial Road,No,No,26_to_39,Day
4693,20175109,WA,2017-03,Thursday,14:28:00,Multiple,No,No,No,Car passenger,Male,27,0,5,Outer Regional Australia,Western Australia - Outback (South),Kalgoorlie/Boulder (C),Local Road,No,No,26_to_39,Day
4694,20178001,ACT,2017-03,Friday,6:25:00,Multiple,No,No,No,Pedal cyclist,Male,35,50,14,Inner Regional Australia,Australian Capital Territory,Unincorporated ACT,National or State Highway,No,No,26_to_39,Day
4695,20171138,NSW,2017-03,Thursday,7:39:00,Multiple,No,No,No,Car driver,Male,63,82,30,Inner Regional Australia,Hunter Valley exc Newcastle,Singleton,National or State Highway,No,No,40_to_64,Day
4696,20174091,SA,2017-03,Thursday,13:30:00,Single,No,No,Yes,Car driver,Male,59,120,29,Major Cities of Australia,Adelaide - West,Port Adelaide Enfield (C),Arterial Road,No,No,40_to_64,Day
4697,20172119,Vic,2017-03,Friday,6:30:00,Multiple,No,No,Yes,Car driver,Male,49,171,12,Major Cities of Australia,Melbourne - North West,Brimbank (C),National or State Highway,No,No,40_to_64,Day
4698,20175120,WA,2017-03,Friday,11:02:00,Multiple,No,No,Yes,Motorcycle rider,Male,54,80,29,Major Cities of Australia,Perth - North East,Mundaring (S),National or State Highway,No,No,40_to_64,Day
4699,20171215,NSW,2017-03,Thursday,17:20:00,Multiple,No,No,No,Car driver,Female,50,126,12,Major Cities of Australia,Sydney - Eastern Suburbs,Randwick,Local Road,No,No,40_to_64,Day
4700,20171293,NSW,2017-03,Thursday,17:30:00,Multiple,No,No,No,Motorcycle rider,Male,47,37,13,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Arterial Road,No,No,40_to_64,Day
4701,20171187,NSW,2017-03,Monday,16:00:00,Single,No,No,No,Motorcycle rider,Male,56,106,30,Inner Regional Australia,Capital Region,Upper Lachlan,Arterial Road,No,No,40_to_64,Day
4702,20172131,Vic,2017-03,Tuesday,14:10:00,Single,No,No,No,Motorcycle rider,Male,54,60,29,Outer Regional Australia,Warrnambool and South West,Southern Grampians (S),Arterial Road,No,No,40_to_64,Day
4703,20175105,WA,2017-03,Monday,11:00:00,Single,No,No,No,Car driver,Female,20,44,2,Outer Regional Australia,Western Australia - Wheat Belt,Wandering (S),National or State Highway,No,No,40_to_64,Day
4704,20175077,WA,2017-03,Thursday,17:40:00,Single,No,No,No,Car driver,Male,53,118,27,Outer Regional Australia,Western Australia - Wheat Belt,Moora (S),Arterial Road,No,No,40_to_64,Day
4705,20172103,Vic,2017-03,Tuesday,11:10:00,Single,No,No,No,Other vehicle driver,Male,47,74,11,Outer Regional Australia,Hume,Wangaratta (RC),Local Road,No,No,40_to_64,Day
4706,20171015,NSW,2017-03,Wednesday,7:30:00,Single,No,No,No,Car passenger,Male,43,0,13,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,40_to_64,Day
4707,20171141,NSW,2017-03,Tuesday,7:45:00,Multiple,No,No,No,Car driver,Female,49,98,14,Inner Regional Australia,Sydney - Outer South West,Wollondilly,National or State Highway,No,No,40_to_64,Day
4708,20172142,Vic,2017-03,Thursday,6:58:00,Multiple,No,No,Yes,Car driver,Male,56,67,28,Outer Regional Australia,Warrnambool and South West,Southern Grampians (S),National or State Highway,No,No,40_to_64,Day
4709,20172164,Vic,2017-03,Friday,16:20:00,Multiple,No,No,No,Pedal cyclist,Male,66,30,30,Inner Regional Australia,Hume,Benalla (RC),Arterial Road,No,No,65_to_74,Day
4710,20175115,WA,2017-03,Wednesday,9:45:00,Multiple,No,No,No,Pedal cyclist,Male,74,30,41,Inner Regional Australia,Bunbury,Busselton (C),Arterial Road,No,No,65_to_74,Day
4711,20174081,SA,2017-03,Tuesday,16:10:00,Multiple,No,No,No,Motorcycle rider,Male,73,87,42,Outer Regional Australia,South Australia - South East,Loxton Waikerie (DC),Arterial Road,No,No,65_to_74,Day
4712,20171108,NSW,2017-03,Thursday,11:50:00,Multiple,No,No,Yes,Car passenger,Male,72,0,44,Inner Regional Australia,Central West,Cabonne,Arterial Road,No,No,65_to_74,Day
4713,20176005,Tas,2017-03,Thursday,11:29:00,Single,No,No,No,Motorcycle rider,Male,16,67,3,Inner Regional Australia,Launceston and North East,West Tamar (M),Local Road,No,No,0_to_16,Day
4714,20175137,WA,2017-03,Tuesday,19:39:00,Single,No,No,No,Pedestrian,Male,7,0,4,Outer Regional Australia,Western Australia - Outback (South),Mingenew (S),Local Road,No,No,0_to_16,Night
4715,20171205,NSW,2017-03,Sunday,7:50:00,Single,No,No,No,Pedestrian,Male,52,0,29,Major Cities of Australia,Sydney - South West,Fairfield,Collector Road,No,No,40_to_64,Day
4716,20171241,NSW,2017-03,Sunday,8:05:00,Single,No,No,No,Pedestrian,Female,3,0,2,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Local Road,No,No,0_to_16,Day
4717,20171099,NSW,2017-03,Wednesday,11:00:00,Single,No,No,No,Pedestrian,Male,81,0,42,Major Cities of Australia,Sydney - South West,Liverpool,Local Road,No,No,75_or_older,Day
4718,20172162,Vic,2017-03,Tuesday,8:14:00,Single,No,No,No,Pedestrian,Male,13,0,5,Major Cities of Australia,Melbourne - West,Melton (C),Local Road,No,No,0_to_16,Day
4719,20171291,NSW,2017-03,Tuesday,16:00:00,Single,No,No,No,Pedestrian,Male,3,0,5,Inner Regional Australia,Riverina,Cootamundra-Gundagai,Local Road,No,No,0_to_16,Day
4720,20172152,Vic,2017-03,Friday,13:30:00,Single,No,No,No,Pedestrian,Female,50,0,15,Major Cities of Australia,Melbourne - Inner,Melbourne (C),Sub-Arterial Road,No,No,40_to_64,Day
4721,20176034,Tas,2017-03,Tuesday,4:00:00,Single,No,No,No,Car passenger,Male,16,0,4,Outer Regional Australia,Launceston and North East,Meander Valley (M),Local Road,No,No,0_to_16,Night
4722,20177018,NT,2017-03,Thursday,20:40:00,Single,No,No,No,Motorcycle rider,Male,22,28,8,Outer Regional Australia,Darwin,Litchfield (M),Local Road,No,No,17_to_25,Night
4723,20171092,NSW,2017-03,Monday,20:25:00,Single,No,No,No,Car driver,Male,43,105,14,Inner Regional Australia,Capital Region,Snowy Monaro Regional,National or State Highway,No,No,40_to_64,Night
4724,20171033,NSW,2017-03,Wednesday,21:00:00,Single,No,No,No,Car driver,Male,19,82,2,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Sub-Arterial Road,No,No,17_to_25,Night
4725,20172108,Vic,2017-03,Thursday,11:30:00,Single,No,No,No,Car driver,Male,85,112,44,Outer Regional Australia,North West,Buloke (S),Access Road,No,No,75_or_older,Day
4726,20175039,WA,2017-03,Wednesday,14:40:00,Single,No,No,No,Car driver,Male,79,104,42,Inner Regional Australia,Western Australia - Wheat Belt,Chittering (S),National or State Highway,No,No,75_or_older,Day
4727,20171080,NSW,2017-02,Saturday,4:25:00,Multiple,No,No,Yes,Car driver,Male,21,71,5,Inner Regional Australia,Southern Highlands and Shoalhaven,Wingecarribee,National or State Highway,No,No,17_to_25,Night
4728,20177013,NT,2017-02,Sunday,0:45:00,Single,No,No,No,Car driver,Male,20,83,4,Outer Regional Australia,Darwin,Darwin (C),Arterial Road,No,No,17_to_25,Night
4729,20174001,SA,2017-02,Sunday,20:05:00,Single,No,No,No,Pedestrian,Male,2,0,4,Major Cities of Australia,Adelaide - South,Marion (C),Local Road,No,No,0_to_16,Night
4730,20171003,NSW,2017-02,Saturday,20:30:00,Single,No,No,No,Motorcycle rider,Male,47,24,12,Outer Regional Australia,Far West and Orana,Warrumbungle,Arterial Road,No,No,40_to_64,Night
4731,20172036,Vic,2017-02,Friday,20:40:00,Single,No,No,No,Car driver,Male,55,105,26,Inner Regional Australia,Shepparton,Moira (S),Local Road,No,No,40_to_64,Night
4732,20177016,NT,2017-02,Saturday,2:26:00,Multiple,No,No,No,Pedestrian,Male,15,20,5,Outer Regional Australia,Darwin,Litchfield (M),National or State Highway,No,No,0_to_16,Night
4733,20177016,NT,2017-02,Saturday,2:26:00,Multiple,No,No,No,Pedestrian,Male,15,20,4,Outer Regional Australia,Darwin,Litchfield (M),National or State Highway,No,No,0_to_16,Night
4734,20171349,NSW,2017-02,Thursday,21:15:00,Multiple,No,No,No,Motorcycle rider,Male,24,98,7,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Arterial Road,No,No,17_to_25,Night
4735,20174071,SA,2017-02,Monday,23:15:00,Single,No,No,No,Car passenger,Male,34,0,13,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Local Road,No,No,26_to_39,Night
4736,20171112,NSW,2017-02,Thursday,21:10:00,Multiple,No,No,No,Motorcycle rider,Male,34,106,14,Major Cities of Australia,Sydney - South West,Fairfield,Arterial Road,No,No,26_to_39,Night
4737,20172112,Vic,2017-02,Thursday,21:32:00,Single,No,No,No,Car driver,Male,38,125,12,Major Cities of Australia,Melbourne - South East,Monash (C),Arterial Road,No,No,26_to_39,Night
4738,20171153,NSW,2017-02,Thursday,18:20:00,Multiple,No,Yes,No,Motorcycle rider,Male,45,94,11,Outer Regional Australia,Coffs Harbour - Grafton,Bellingen,Access Road,No,No,40_to_64,Night
4739,20175134,WA,2017-02,Saturday,15:35:00,Single,No,No,No,Car passenger,Male,83,20,44,Outer Regional Australia,Western Australia - Wheat Belt,Merredin (S),National or State Highway,No,No,75_or_older,Day
4740,20172156,Vic,2017-02,Sunday,14:45:00,Multiple,No,No,No,Car driver,Female,22,85,6,Inner Regional Australia,Melbourne - West,Moorabool (S),Arterial Road,No,No,17_to_25,Day
4741,20171013,NSW,2017-02,Sunday,12:50:00,Single,No,No,No,Car driver,Male,22,66,4,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Arterial Road,No,No,17_to_25,Day
4742,20171312,NSW,2017-02,Sunday,16:15:00,Multiple,No,No,No,Car driver,Male,32,78,11,Inner Regional Australia,Mid North Coast,Mid-Coast,National or State Highway,No,No,26_to_39,Day
4743,20172080,Vic,2017-02,Saturday,15:15:00,Single,No,No,No,Motorcycle rider,Male,43,105,12,Outer Regional Australia,North West,Northern Grampians (S),Local Road,No,No,40_to_64,Day
4744,20175149,WA,2017-02,Saturday,16:45:00,Multiple,No,No,No,Car driver,Female,61,87,29,Inner Regional Australia,Bunbury,Capel (S),National or State Highway,No,No,40_to_64,Day
4745,20172161,Vic,2017-02,Thursday,11:30:00,Single,No,No,No,Car driver,Male,76,65,43,Outer Regional Australia,Warrnambool and South West,Moyne (S),Arterial Road,No,No,75_or_older,Day
4746,20175023,WA,2017-02,Friday,9:30:00,Single,No,No,No,Car passenger,Female,84,20,42,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet (S),National or State Highway,No,No,75_or_older,Day
4747,20172214,Vic,2017-02,Monday,12:05:00,Multiple,No,No,No,Car driver,Male,78,105,44,Inner Regional Australia,Hume,Strathbogie (S),National or State Highway,No,No,75_or_older,Day
4748,20174052,SA,2017-02,Wednesday,10:50:00,Single,No,No,No,Car driver,Female,93,45,65,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Arterial Road,No,No,75_or_older,Day
4749,20171225,NSW,2017-02,Wednesday,7:45:00,Single,No,No,No,Car passenger,Male,88,0,42,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-Arterial Road,No,No,75_or_older,Day
4750,20175032,WA,2017-02,Friday,16:45:00,Multiple,No,No,No,Car passenger,Male,25,20,7,Inner Regional Australia,Bunbury,Donnybrook-Balingup (S),National or State Highway,No,No,17_to_25,Day
4751,20178005,ACT,2017-02,Monday,12:15:00,Multiple,No,No,No,Motorcycle rider,Male,22,91,8,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Local Road,No,No,17_to_25,Day
4752,20172055,Vic,2017-02,Friday,7:30:00,Single,No,No,No,Car driver,Male,18,115,1,Inner Regional Australia,Shepparton,Campaspe (S),Arterial Road,No,No,17_to_25,Day
4753,20172060,Vic,2017-02,Thursday,7:40:00,Single,No,Yes,No,Car driver,Male,25,108,7,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),Sub-Arterial Road,No,No,17_to_25,Day
4754,20171288,NSW,2017-02,Thursday,17:06:00,Single,No,No,No,Car driver,Female,36,86,12,Inner Regional Australia,Riverina,Snowy Valleys,Arterial Road,No,No,26_to_39,Day
4755,20176030,Tas,2017-02,Monday,13:50:00,Multiple,No,Yes,No,Motorcycle rider,Male,36,59,11,Outer Regional Australia,Launceston and North East,Break O'Day (M),Arterial Road,No,No,26_to_39,Day
4756,20171256,NSW,2017-02,Friday,17:44:00,Single,No,No,No,Car driver,Male,38,91,12,Inner Regional Australia,Newcastle and Lake Macquarie,Lake Macquarie,Access Road,No,No,26_to_39,Day
4757,20171190,NSW,2017-02,Tuesday,9:48:00,Multiple,No,Yes,No,Car driver,Female,39,111,13,Outer Regional Australia,Far West and Orana,Narromine,National or State Highway,No,No,26_to_39,Day
4758,20172239,Vic,2017-02,Monday,15:36:00,Multiple,No,No,No,Motorcycle rider,Male,33,148,12,Major Cities of Australia,Melbourne - South East,Greater Dandenong (C),Arterial Road,No,No,26_to_39,Day
4759,20172021,Vic,2017-02,Thursday,14:00:00,Single,No,No,No,Car driver,Male,62,91,28,Inner Regional Australia,Melbourne - North West,Macedon Ranges (S),Arterial Road,No,No,40_to_64,Day
4760,20172097,Vic,2017-02,Monday,7:00:00,Single,No,No,No,Car driver,Male,40,91,14,Inner Regional Australia,Bendigo,Greater Bendigo (C),Sub-Arterial Road,No,No,40_to_64,Day
4761,20172140,Vic,2017-02,Monday,8:35:00,Multiple,No,No,No,Car driver,Male,41,110,12,Major Cities of Australia,Melbourne - South East,Casey (C),Collector Road,No,No,40_to_64,Day
4762,20175003,WA,2017-02,Friday,15:55:00,Multiple,No,Yes,No,Car driver,Male,58,154,27,Inner Regional Australia,Perth - South East,Serpentine-Jarrahdale (S),National or State Highway,No,No,40_to_64,Day
4763,20172170,Vic,2017-02,Tuesday,14:45:00,Single,No,No,Yes,Car driver,Male,59,156,26,Inner Regional Australia,Latrobe - Gippsland,Wellington (S),National or State Highway,No,No,40_to_64,Day
4764,20172179,Vic,2017-02,Friday,17:22:00,Multiple,No,Yes,No,Car driver,Male,45,104,14,Inner Regional Australia,Ballarat,Hepburn (S),National or State Highway,No,No,40_to_64,Day
4765,20171120,NSW,2017-02,Wednesday,15:50:00,Multiple,No,No,Yes,Car driver,Male,48,83,12,Major Cities of Australia,Illawarra,Wollongong,Arterial Road,No,No,40_to_64,Day
4766,20171176,NSW,2017-02,Thursday,13:00:00,Single,No,No,No,Car passenger,Female,64,0,27,Inner Regional Australia,Mid North Coast,Mid-Coast,Local Road,No,No,40_to_64,Day
4767,20172077,Vic,2017-02,Wednesday,16:00:00,Multiple,No,No,No,Car driver,Female,63,98,29,Inner Regional Australia,Shepparton,Moira (S),Sub-Arterial Road,No,No,40_to_64,Day
4768,20172173,Vic,2017-02,Wednesday,10:55:00,Single,No,No,No,Car driver,Female,53,77,30,Inner Regional Australia,Hume,Benalla (RC),National or State Highway,No,No,40_to_64,Day
4769,20174056,SA,2017-02,Friday,16:15:00,Multiple,No,No,Yes,Car driver,Male,49,53,12,Outer Regional Australia,South Australia - South East,Wattle Range (DC),Arterial Road,No,No,40_to_64,Day
4770,20172138,Vic,2017-02,Friday,22:44:00,Single,No,No,No,Car passenger,Male,40,0,14,Major Cities of Australia,Melbourne - South East,Kingston (C) (Vic.),Local Road,No,No,40_to_64,Night
4771,20171114,NSW,2017-02,Friday,12:50:00,Single,No,Yes,No,Pedestrian,Male,80,0,44,Major Cities of Australia,Sydney - City and Inner South,Sydney,Local Road,No,No,75_or_older,Day
4772,20171303,NSW,2017-02,Friday,8:26:00,Multiple,No,No,No,Pedestrian,Female,31,0,14,Major Cities of Australia,Sydney - North Sydney and Hornsby,Willoughby,Collector Road,No,No,26_to_39,Day
4773,20171210,NSW,2017-02,Friday,2:00:00,Multiple,No,No,Yes,Car driver,Male,15,117,3,Outer Regional Australia,Mid North Coast,Nambucca,National or State Highway,No,No,0_to_16,Night
4774,20172101,Vic,2017-02,Wednesday,18:44:00,Single,No,No,No,Car driver,Male,70,82,27,Major Cities of Australia,Melbourne - West,Melton (C),Collector Road,No,No,65_to_74,Night
4775,20171251,NSW,2017-02,Wednesday,21:50:00,Multiple,No,No,Yes,Car driver,Female,87,151,41,Inner Regional Australia,Sydney - North Sydney and Hornsby,Hornsby,National or State Highway,No,No,75_or_older,Night
4776,20171348,NSW,2017-02,Monday,14:50:00,Multiple,No,No,No,Car passenger,Female,86,0,41,Major Cities of Australia,Sydney - City and Inner South,Inner West,Collector Road,No,No,75_or_older,Day
4777,20175139,WA,2017-01,Saturday,1:33:00,Single,No,No,No,Car driver,Male,23,58,7,Inner Regional Australia,Bunbury,Busselton (C),Arterial Road,No,No,17_to_25,Night
4778,20171204,NSW,2017-01,Sunday,22:25:00,Single,No,No,No,Car driver,Male,18,72,3,Inner Regional Australia,Riverina,Junee,Arterial Road,No,No,17_to_25,Night
4779,20172169,Vic,2017-01,Saturday,0:35:00,Single,No,No,No,Car passenger,Male,19,0,2,Major Cities of Australia,Melbourne - Outer East,Yarra Ranges (S),Sub-Arterial Road,No,No,17_to_25,Night
4780,20171178,NSW,2017-01,Friday,18:00:00,Single,No,No,No,Car driver,Male,84,118,43,Outer Regional Australia,Far West and Orana,Dubbo Regional,Local Road,No,No,75_or_older,Night
4781,20171323,NSW,2017-01,Friday,21:30:00,Single,No,No,No,Car driver,Male,36,111,13,Inner Regional Australia,Hunter Valley exc Newcastle,Muswellbrook,Arterial Road,No,No,26_to_39,Night
4782,20171011,NSW,2017-01,Friday,23:55:00,Single,No,No,No,Car driver,Male,62,98,29,Inner Regional Australia,Mid North Coast,Mid-Coast,National or State Highway,No,No,40_to_64,Night
4783,20176019,Tas,2017-01,Friday,19:00:00,Single,No,No,No,Motorcycle rider,Male,46,115,13,Outer Regional Australia,Launceston and North East,Northern Midlands (M),Arterial Road,No,No,40_to_64,Night
4784,20175128,WA,2017-01,Monday,1:20:00,Multiple,No,Yes,No,Car driver,Male,48,113,13,Major Cities of Australia,Perth - Inner,Perth (C),Arterial Road,No,No,40_to_64,Night
4785,20175044,WA,2017-01,Wednesday,18:30:00,Single,No,No,No,Car passenger,Male,10,20,5,Very Remote Australia,Western Australia - Outback (South),Coolgardie (S),National or State Highway,No,No,0_to_16,Night
4786,20175024,WA,2017-01,Wednesday,5:15:00,Single,No,No,No,Car driver,Male,24,120,7,Major Cities of Australia,Perth - North West,Wanneroo (C),Local Road,No,No,17_to_25,Night
4787,20171032,NSW,2017-01,Wednesday,21:30:00,Single,No,No,No,Car driver,Male,23,105,5,Outer Regional Australia,New England and North West,Tamworth Regional,Sub-Arterial Road,No,No,17_to_25,Night
4788,20172183,Vic,2017-01,Wednesday,18:50:00,Multiple,No,No,No,Car driver,Male,24,112,7,Inner Regional Australia,Shepparton,Greater Shepparton (C),National or State Highway,No,No,17_to_25,Night
4789,20172190,Vic,2017-01,Friday,3:50:00,Single,No,No,No,Car driver,Male,18,143,5,Inner Regional Australia,Ballarat,Golden Plains (S),National or State Highway,No,No,17_to_25,Night
4790,20175082,WA,2017-01,Monday,18:27:00,Single,No,No,No,Car driver,Male,24,74,6,Inner Regional Australia,Bunbury,Harvey (S),Local Road,Yes,No,17_to_25,Night
4791,20171274,NSW,2017-01,Thursday,21:50:00,Single,No,No,No,Car driver,Male,29,126,6,Outer Regional Australia,Central West,Parkes,Arterial Road,No,No,26_to_39,Night
4792,20174039,SA,2017-01,Friday,0:15:00,Multiple,No,Yes,No,Car driver,Male,62,81,28,Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No,40_to_64,Night
4793,20175013,WA,2017-01,Sunday,10:23:00,Single,No,No,No,Car driver,Male,89,87,44,Major Cities of Australia,Perth - North West,Stirling (C),Arterial Road,No,No,75_or_older,Day
4794,20172002,Vic,2017-01,Saturday,16:47:00,Multiple,No,No,No,Motorcycle rider,Male,75,86,44,Major Cities of Australia,Melbourne - Inner South,Bayside (C),Arterial Road,No,No,75_or_older,Day
4795,20171058,NSW,2017-01,Saturday,12:58:00,Multiple,No,No,No,Car driver,Female,19,78,4,Outer Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,17_to_25,Day
4796,20171049,NSW,2017-01,Saturday,17:25:00,Multiple,No,No,No,Motorcycle rider,Male,22,70,7,Major Cities of Australia,Sydney - South West,Liverpool,Local Road,No,No,17_to_25,Day
4797,20175058,WA,2017-01,Sunday,16:30:00,Multiple,No,No,No,Motorcycle rider,Male,21,122,4,Major Cities of Australia,Perth - South East,Canning (C),National or State Highway,Yes,No,17_to_25,Day
4798,20175089,WA,2017-01,Sunday,17:14:00,Multiple,No,No,No,Car driver,Male,25,107,5,Major Cities of Australia,Perth - North West,Joondalup (C),Arterial Road,Yes,No,17_to_25,Day
4799,20172104,Vic,2017-01,Sunday,16:50:00,Multiple,No,No,No,Car passenger,Female,38,0,13,Inner Regional Australia,Bendigo,Greater Bendigo (C),Arterial Road,No,No,26_to_39,Day
4800,20172092,Vic,2017-01,Sunday,16:50:00,Multiple,No,No,No,Car passenger,Male,52,20,29,Inner Regional Australia,Latrobe - Gippsland,South Gippsland (S),National or State Highway,No,No,40_to_64,Day
4801,20175064,WA,2017-01,Sunday,12:11:00,Multiple,No,No,No,Car passenger,Female,68,20,28,Inner Regional Australia,Perth - South East,Armadale (C),National or State Highway,No,No,65_to_74,Day
4802,20175064,WA,2017-01,Sunday,12:11:00,Multiple,No,No,No,Car passenger,Male,67,20,28,Inner Regional Australia,Perth - South East,Armadale (C),National or State Highway,No,No,65_to_74,Day
4803,20172160,Vic,2017-01,Monday,15:30:00,Single,No,No,No,Car passenger,Female,96,0,61,Major Cities of Australia,Melbourne - Inner South,Bayside (C),Collector Road,No,No,75_or_older,Day
4804,20171331,NSW,2017-01,Friday,14:29:00,Single,No,No,No,Car driver,Male,91,118,62,Outer Regional Australia,Central West,Cabonne,Arterial Road,No,No,75_or_older,Day
4805,20175146,WA,2017-01,Monday,11:43:00,Single,No,No,No,Car driver,Male,79,112,42,Major Cities of Australia,Perth - South West,Cockburn (C),National or State Highway,No,No,75_or_older,Day
4806,20174053,SA,2017-01,Tuesday,9:25:00,Multiple,No,No,No,Car driver,Female,81,88,41,Inner Regional Australia,Adelaide - North,Light (RegC),Collector Road,No,No,75_or_older,Day
4807,20174022,SA,2017-01,Friday,15:25:00,Multiple,No,No,No,Car passenger,Female,93,0,65,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Arterial Road,No,No,75_or_older,Day
4808,20174022,SA,2017-01,Friday,15:25:00,Multiple,No,No,No,Car driver,Male,89,39,44,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Arterial Road,No,No,75_or_older,Day
4809,20171121,NSW,2017-01,Wednesday,13:12:00,Multiple,No,No,No,Car passenger,Male,79,0,44,Major Cities of Australia,Sydney - South West,Fairfield,Arterial Road,No,No,75_or_older,Day
4810,20171121,NSW,2017-01,Wednesday,13:12:00,Multiple,No,No,No,Car passenger,Female,75,0,43,Major Cities of Australia,Sydney - South West,Fairfield,Arterial Road,No,No,75_or_older,Day
4811,20172226,Vic,2017-01,Friday,16:45:00,Single,No,No,No,Car passenger,Female,3,0,4,Inner Regional Australia,Shepparton,Campaspe (S),Arterial Road,No,No,0_to_16,Day
4812,20172047,Vic,2017-01,Friday,17:00:00,Multiple,No,No,No,Car passenger,Female,17,20,3,Inner Regional Australia,Ballarat,Golden Plains (S),National or State Highway,No,No,17_to_25,Day
4813,20171130,NSW,2017-01,Friday,13:55:00,Multiple,No,No,Yes,Car driver,Male,17,147,2,Inner Regional Australia,Hunter Valley exc Newcastle,Singleton,National or State Highway,No,No,17_to_25,Day
4814,20177004,NT,2017-01,Wednesday,16:58:00,Multiple,No,No,No,Car driver,Male,17,52,3,Remote Australia,Northern Territory - Outback,MacDonnell (R),Arterial Road,No,No,17_to_25,Day
4815,20171018,NSW,2017-01,Tuesday,14:20:00,Multiple,No,No,No,Car driver,Female,20,139,1,Major Cities of Australia,Central Coast,Central Coast,Collector Road,No,No,17_to_25,Day
4816,20175062,WA,2017-01,Tuesday,15:21:00,Multiple,No,No,No,Motorcycle rider,Male,23,79,5,Major Cities of Australia,Perth - North West,Joondalup (C),Local Road,Yes,No,17_to_25,Day
